account_id,customer_id,account_type,current_balance,credit_limit,acct_age_months,days_inactive,utilization_pct,customer_segment,region_code,fico_score,vantage_score,bureau_inqs_6mo,bureau_trades_open,bureau_derogs,bureau_util_pct,bureau_oldest_trade_mo,pmt_ontime_12mo,pmt_late_30_12mo,pmt_late_60_12mo,pmt_late_90_12mo,max_days_past_due_ever,months_since_last_dpd,avg_pmt_ratio_12mo,collateral_value,last_appraisal_date,ltv,pd,lgd,ead,expected_loss,new_risk_rating,score_date,model_id,score_timestamp
A00000199,C0000103,MTG,328892.25,0,185,13,,SMB,MW,624,639,5,13,1,54.92,310,12,0,0,0,0,,0.3668,447529.08,2023-01-02,0.7349069919657512,0.03886099486387373,0.18792559357260094,328892.25,2401.8920526434304,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000201,C0000103,AUTO,61241.54,0,62,55,,SMB,MW,624,639,5,13,1,54.92,310,12,0,0,0,0,,0.2115,156998.96,2021-06-17,0.3900760871282205,0.03712028184624886,0,61241.54,0,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000202,C0000104,CC,26923.48,25000,13,3,107.69391999999999,RET,SW,579,577,5,24,0,27.89,236,12,0,0,0,0,,0.297,,,,0.06420255744722271,0.75,25961.739999999998,1250.1075778348948,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000204,C0000105,HELC,53817.32,100000,32,9,53.81732,PB,NW,607,600,3,20,1,56.51,399,11,1,0,0,45,1,0.4419,109650.78,2021-02-16,0.4908065405462688,0.04041674118148828,0,76908.66,0,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000205,C0000106,LOC,30055.02,100000,111,62,30.05502,COMM,NW,618,636,3,13,1,8.92,301,11,1,1,0,128,15,0.337,,,,0.03990414213518459,0.5,65027.509999999995,1297.4335008685684,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000206,C0000107,PERS,35007.9,0,112,28,,RET,NW,775,751,0,20,0,49.63,311,12,0,0,0,0,,0.8308,,,,0.01934374280154593,0.5,35007.9,338.5919068111199,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000207,C0000108,CC,7429.09,15000,83,9,49.52726666666667,PB,NW,595,575,0,17,0,53.24,113,7,5,0,0,62,16,0.343,,,,0.04760795014266556,0.75,11214.545,400.42612442450957,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000210,C0000110,CC,2705.99,10000,183,0,27.0599,RET,MW,661,659,0,14,0,82.97,105,11,1,1,1,185,18,0.6708,,,,0.04135787417995821,0.75,6352.995,197.0597759069277,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000212,C0000111,LOC,10444.85,100000,33,14,10.44485,RET,MW,570,574,0,9,0,10.96,64,12,0,0,0,0,,0.5855,,,,0.044935060077134645,0.5,55222.424999999996,1240.7114924900309,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000213,C0000111,CC,3538.52,15000,158,4,23.590133333333334,RET,MW,570,574,0,9,0,10.96,64,12,0,0,0,0,,0.7747,,,,0.04329930520994202,0.75,9269.26,301.01438835773035,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000214,C0000112,CC,5511.35,25000,46,10,22.0454,RET,W,544,524,0,2,0,8.86,267,9,3,0,0,62,22,0.2189,,,,0.044935060077134645,0.75,15255.675000000001,514.1360044816807,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000215,C0000113,CC,5456.75,10000,53,115,54.5675,RET,NE,750,731,0,18,0,57.46,41,12,0,0,0,0,,0.0934,,,,0.024702478306684532,0.75,7728.375,143.1825118375673,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000217,C0000114,AUTO,20766.64,0,141,3,,RET,W,518,496,1,7,0,84.94,251,11,1,1,0,62,13,0.8666,45680.79,2021-03-12,0.45460334639571687,0.04362148360957221,0,20766.64,0,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000219,C0000116,MTG,138748.84,0,191,13,,RET,NW,623,620,1,10,0,95.11,406,9,3,0,0,128,1,0.6581,170407.02,2019-12-29,0.8142202122893764,0.041924026166710704,0.2513761698315011,138748.84,1462.2325557430408,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000220,C0000116,CC,2290.71,7500,40,14,30.542799999999996,RET,NW,623,620,1,10,0,95.11,406,12,0,0,0,0,,0.2044,,,,0.040770366146714795,0.75,4895.355,149.68906182611323,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000221,C0000116,CC,1286.93,1500,10,89,85.79533333333333,RET,NW,623,620,1,10,0,95.11,406,12,0,0,0,0,,0.6792,,,,0.04953744113215315,0.75,1393.4650000000001,51.771517805411854,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000222,C0000117,PERS,28092.93,0,1,5,,RET,SE,650,630,2,11,0,81.72,369,12,0,0,0,0,,0.4255,,,,0.035629074297746394,0.5,28092.93,500.4625451056943,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000224,C0000118,PERS,32974.08,0,51,83,,RET,NE,570,560,3,4,2,47.36,105,10,2,1,0,185,24,0.5274,,,,0.04957592249788785,0.5,32974.08,817.360217259577,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000225,C0000118,PERS,27386.39,0,149,90,,RET,NE,570,560,3,4,2,47.36,105,12,0,0,0,0,,0.3296,,,,0.04777967963943846,0.5,27386.39,654.2564703403605,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000230,C0000120,MTG,160984.52,0,73,2,,RET,W,749,733,3,16,2,71.19,124,12,0,0,0,0,,0.1723,209968.34,2021-03-11,0.7667085428212653,0.021973383605277376,0.21336683425701228,160984.52,754.7584226441584,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000232,C0000121,CC,963.93,1500,16,4,64.262,RET,MW,798,781,0,11,0,22.7,118,12,0,0,0,0,,0.4776,,,,0.021672379256608486,0.75,1231.965,20.02470953315075,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000238,C0000125,CC,870.83,1500,48,0,58.05533333333334,RET,SW,645,661,0,24,0,70.75,199,12,0,0,0,0,,0.5786,,,,0.036979214897264266,0.75,1185.415,32.87678702058039,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000239,C0000126,MTG,300050.62,0,39,4,,RET,SW,747,736,5,17,0,71.28,36,10,2,1,1,62,18,0.4857,320115.32,2023-06-27,0.937320400660612,0.033255309493420704,0.3498563205284896,300050.62,3490.9630076719,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000240,C0000126,PERS,41164.49,0,43,5,,RET,SW,747,736,5,17,0,71.28,36,12,0,0,0,0,,0.9174,,,,0.0231583082504738,0.5,41164.49,476.6499741967731,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000244,C0000128,LOC,37736.53,100000,191,97,37.73653,RET,NW,614,633,0,5,0,86.85,70,12,0,0,0,0,,0.8178,,,,0.03927998188115421,0.5,68868.265,1352.5721006932633,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000246,C0000129,AUTO,54895.67,0,34,188,,RET,SE,807,783,8,16,0,93.42,279,12,0,0,0,0,,0.5076,81027.09,2020-12-21,0.6774977356338479,0.019174166985147473,0.1419981885070783,54895.67,149.46427481555708,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000247,C0000130,CC,345.99,3000,192,290,11.533,RET,SE,625,618,0,12,0,13.1,120,11,1,0,0,185,33,0.3955,,,,0.036266162860211476,0.75,1672.9950000000001,45.50483185073963,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000248,C0000131,CC,453.21,1500,109,14,30.213999999999995,SMB,NW,770,776,1,11,0,95.37,404,12,0,0,0,0,,0.6299,,,,0.018964329506603997,0.75,976.605,13.890494263347748,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000250,C0000131,PERS,40812.01,0,195,133,,SMB,NW,770,776,1,11,0,95.37,404,12,0,0,0,0,,0.4515,,,,0.019034801906677064,0.5,40812.01,388.4242628816617,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000251,C0000132,MTG,132337.87,0,97,35,,SMB,NW,685,706,1,13,0,87.27,113,12,0,0,0,0,,0.2891,187138.92,2020-08-08,0.7071638010949298,0.026394950632673827,0.16573104087594387,132337.87,578.9070684662563,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000252,C0000132,AUTO,36734.63,0,18,13,,SMB,NW,685,706,1,13,0,87.27,113,10,2,0,0,185,11,0.9735,55120.06,2022-12-31,0.6664475691789885,0.027708457737884284,0.1331580553431908,36734.63,135.53625060454232,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000254,C0000133,MTG,727444.58,0,86,11,,RET,SE,746,747,1,16,0,52.29,419,12,0,0,0,0,,0.6072,826138.26,2022-07-23,0.8805361223677014,0.023738205173526088,0.30442889789416117,727444.58,5256.947829414559,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000256,C0000135,CC,742.13,3000,192,8,24.737666666666666,RET,W,608,596,0,17,1,47.77,166,12,0,0,0,0,,0.4027,,,,0.036266162860211476,0.75,1871.065,50.89226100903119,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000257,C0000135,AUTO,16819.37,0,181,5,,RET,W,608,596,0,17,1,47.77,166,12,0,0,0,0,,0.2443,44741.95,2020-07-01,0.3759194670773178,0.036538008188879936,0,16819.37,0,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000259,C0000136,CC,1005.41,3000,189,8,33.513666666666666,PREM,SE,743,728,0,21,0,55.23,384,12,0,0,0,0,,0.3665,,,,0.021860733982364235,0.75,2002.705,32.835450937613075,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000260,C0000136,MTG,784004.07,0,143,12,,PREM,SE,743,728,0,21,0,55.23,384,12,0,0,0,0,,0.2172,752934.23,2022-08-22,1.0412650119519735,0.025046931742969097,0.4330120095615788,784004.07,8503.011983624348,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000265,C0000137,MTG,666851.08,0,166,10,,PREM,NW,598,618,0,2,0,70.7,314,12,0,0,0,0,,0.8311,757151.02,2021-05-09,0.8807372140897333,0.049997481570494655,0.30458977127178666,666851.08,10155.289363104632,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000266,C0000138,CC,145.45,1500,53,10,9.696666666666665,RET,W,623,646,0,9,0,65.43,330,12,0,0,0,0,,0.6882,,,,0.03464752497331418,0.75,822.7249999999999,21.379038737752428,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000267,C0000139,MTG,587450.62,0,183,11,,PREM,SE,704,724,2,21,1,53.23,125,10,2,1,0,31,24,0.8083,1876179.31,2021-06-06,0.31311006195884333,0.02440403602226843,0,587450.62,0,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000270,C0000140,CC,2158.81,5000,150,0,43.176199999999994,CORP,MW,821,832,2,6,0,15.25,118,12,0,0,0,0,,0.1334,,,,0.018661332948598702,0.75,3579.4049999999997,50.0973513471592,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000272,C0000141,MTG,434898.35,0,80,10,,SMB,W,587,605,2,11,4,7.25,239,11,1,0,0,45,24,0.7488,961288.55,2021-06-01,0.45241186946416867,0.04431144859350694,0,434898.35,0,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000274,C0000142,CC,1236.27,5000,124,10,24.7254,RET,NE,730,714,1,14,0,45.92,283,12,0,0,0,0,,0.3051,,,,0.020155394965901446,0.75,3118.135,47.13543186150083,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000275,C0000142,CC,598.36,1500,113,1,39.89066666666667,RET,NE,730,714,1,14,0,45.92,283,11,1,0,0,31,31,0.1246,,,,0.022214501998473943,0.75,1049.18,17.480258405069172,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000276,C0000143,HELC,65614.44,150000,81,3,43.742960000000004,RET,W,802,778,3,9,0,28.41,135,7,5,0,0,91,5,0.5854,96097.76,2023-05-14,0.6827884437680962,0.01838967583164414,0.146230755014477,107807.22,289.9082959109054,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000277,C0000143,AUTO,32888.45,0,7,2,,RET,W,802,778,3,9,0,28.41,135,12,0,0,0,0,,0.1924,44972.78,2023-12-28,0.7312967977518845,0.019698957406440776,0.18503743820150761,32888.45,119.8798675263763,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000279,C0000144,CC,3058.49,10000,24,13,30.584899999999998,RET,NE,603,592,8,24,0,87.75,219,12,0,0,0,0,,0.8703,,,,0.040770366146714795,0.75,6529.245,199.64978198370514,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000280,C0000145,CC,5435.69,25000,129,12,21.742759999999997,RET,W,702,706,0,9,2,72.74,390,12,0,0,0,0,,0.6266,,,,0.024220198829546617,0.75,15217.845000000001,276.43442374291635,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000284,C0000147,PERS,43582.97,0,45,70,,SMB,SW,702,708,1,17,0,64.07,56,12,0,0,0,0,,0.3093,,,,0.02781153005211879,0.5,43582.97,606.0545399577958,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000288,C0000148,AUTO,46236.39,0,89,7,,RET,SE,558,546,3,2,0,58.36,402,12,0,0,0,0,,0.3375,46529.74,2022-04-03,0.9936954300625793,0.050782941254253096,0.39495634405006347,46236.39,927.3653464473923,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000290,C0000148,CC,1342.61,3000,109,7,44.75366666666666,RET,SE,558,546,3,2,0,58.36,402,12,0,0,0,0,,0.9767,,,,0.04760795014266556,0.75,2171.305,77.52853513839034,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000293,C0000150,PERS,41297.28,0,170,1,,RET,SW,671,690,1,15,0,87.55,63,12,0,0,0,0,,0.5573,,,,0.033418887012763014,0.5,41297.28,690.0545671272189,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000294,C0000151,CC,2833.64,5000,13,188,56.6728,RET,SE,730,735,1,6,2,61.14,205,12,0,0,0,0,,0.8061,,,,0.02537466228078256,0.75,3916.8199999999997,74.54098853596106,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000297,C0000154,LOC,2249.32,10000,185,110,22.4932,RET,SW,552,555,3,17,0,40.08,249,10,2,1,0,45,18,0.743,,,,0.04329930520994202,0.5,6124.66,132.59676132356174,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000300,C0000155,CC,9832.93,10000,111,13,98.3293,COMM,MW,782,785,1,14,0,55.03,11,12,0,0,0,0,,0.1151,,,,0.02461819945488278,0.75,9916.465,183.09413494302314,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000301,C0000156,CC,1133.34,3000,137,6,37.77799999999999,PREM,W,585,565,0,3,0,28.25,326,12,0,0,0,0,,0.21,,,,0.04686917327342503,0.75,2066.67,72.64733574674197,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000304,C0000157,CC,4874.86,5000,110,58,97.49719999999999,RET,MW,767,788,2,8,0,14.15,271,9,3,0,0,91,32,0.5181,,,,0.02461819945488278,0.75,4937.43,91.16297740089142,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000305,C0000157,PERS,9162.26,0,16,7,,RET,MW,767,788,2,8,0,14.15,271,12,0,0,0,0,,0.6823,,,,0.020313677772766884,0.5,9162.26,93.05959865515555,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000306,C0000158,MTG,817778.09,0,177,22,,RET,SW,727,729,0,10,0,88.69,76,10,2,1,0,31,7,0.3385,1056216.76,2021-11-30,0.7742521430922947,0.021623370505559285,0.2194017144738358,817778.09,3879.706544973083,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000309,C0000159,LOC,10200.56,50000,43,9,20.40112,RET,NW,789,801,0,24,0,71.73,154,12,0,0,0,0,,0.5967,,,,0.017869427038019622,0.5,30100.28,268.9373786419806,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000310,C0000159,MTG,651563.23,0,203,10,,RET,NW,789,801,0,24,0,71.73,154,12,0,0,0,0,,0.6007,657219.18,2023-11-19,0.9913941190821606,0.01994629420594979,0.39311529526572847,651563.23,5109.033257207869,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000312,C0000160,HELC,37050.3,250000,179,301,14.820120000000001,RET,SW,606,587,3,17,1,94.22,37,12,0,0,0,0,,0.1413,47560.09,2021-02-28,0.7790208134593523,0.035186035999445024,0.22321665076748182,143525.15000000002,1127.2621880688594,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000314,C0000161,AUTO,40782.09,0,60,42,,PB,W,598,592,1,11,0,27.56,77,11,1,0,0,45,25,0.389,61304.31,2022-02-20,0.6652401764247897,0.047104486806167994,0.13219214113983177,40782.09,253.94367034501187,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000315,C0000161,MTG,174576.14,0,203,6,,PB,W,598,592,1,11,0,27.56,77,12,0,0,0,0,,0.7785,389772.93,2022-06-10,0.4478919046533068,0.04362148360957221,0,174576.14,0,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000322,C0000167,LOC,14366.16,50000,199,12,28.73232,RET,SE,812,811,1,8,0,78.28,400,12,0,0,0,0,,0.3407,,,,0.017201187672940498,0.5,32183.079999999998,276.7935994866289,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000323,C0000167,AUTO,12381.19,0,13,8,,RET,SE,812,811,1,8,0,78.28,400,11,1,0,0,62,16,0.1916,14653.75,2021-10-29,0.8449161477437517,0.02128508098409467,0.2759329181950014,12381.19,72.71788000614904,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000324,C0000168,CC,1324.92,3000,155,1,44.164,RET,SE,554,575,5,10,0,45.32,150,12,0,0,0,0,,0.9537,,,,0.04686917327342503,0.75,2162.46,76.01453432763802,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000325,C0000168,MTG,695771.64,0,2,32,,RET,SE,554,575,5,10,0,45.32,150,11,1,1,0,185,24,0.6282,986160.28,2020-02-15,0.7055360615416391,0.049396287502463256,0.16442884923331125,695771.64,5651.178818640895,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000326,C0000169,HELC,253046.66,250000,198,349,101.21866399999999,PB,MW,607,628,1,17,0,13.44,320,12,0,0,0,0,,0.9975,349117.94,2022-10-05,0.7248171205409839,0.04919027604316104,0.17985369643278715,251523.33000000002,2225.2402249361944,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000329,C0000170,CC,3078.9,3000,165,66,102.63,RET,W,675,672,0,14,1,76.62,90,12,0,0,0,0,,0.4461,,,,0.042365411936905024,0.75,3039.45,96.57566348371948,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000330,C0000170,CC,1051.31,1500,135,118,70.08733333333333,RET,W,675,672,0,14,1,76.62,90,12,0,0,0,0,,0.3145,,,,0.038850015212042704,0.75,1275.655,37.16941211648875,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000332,C0000171,PERS,37613.97,0,106,24,,PREM,NE,801,789,1,12,0,30.27,47,11,1,0,0,185,23,0.3886,,,,0.01934374280154593,0.5,37613.97,363.7974807125323,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000333,C0000172,CC,5913.13,7500,162,14,78.84173333333334,SMB,MW,795,816,2,6,1,28.32,356,12,0,0,0,0,,0.3191,,,,0.02218192212157902,0.75,6706.5650000000005,111.57337689998072,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000335,C0000173,MTG,709489.91,0,195,14,,PREM,SW,780,780,1,2,0,2.12,395,12,0,0,0,0,,0.774,824680.18,2021-05-29,0.8603212823666988,0.01994629420594979,0.28825702589335905,709489.91,4079.325362448224,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000337,C0000174,MTG,286921.78,0,151,14,,RET,SW,549,542,0,18,0,39.11,294,12,0,0,0,0,,0.1364,241085.23,2020-09-23,1.1901259152209367,0.05350097816506306,0.5521007321767494,286921.78,8475.075228485372,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000339,C0000174,CC,5700.36,15000,22,8,38.002399999999994,RET,SW,549,542,0,18,0,39.11,294,9,3,1,1,128,11,0.6582,,,,0.06776652193684454,0.75,10350.18,526.0467750152172,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000341,C0000176,MTG,429685.68,0,68,10,,RET,SW,576,575,2,8,0,8.78,210,12,0,0,0,0,,0.5559,448356.61,2023-02-27,0.9583569650060473,0.050782941254253096,0.36668557200483787,429685.68,8001.336831015033,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000344,C0000178,MTG,557733.42,0,26,78,,RET,SE,684,682,0,6,0,18.47,108,10,2,0,0,62,33,0.5974,587471.86,2023-06-11,0.9493789540830093,0.02913082033600155,0.35950316326640747,557733.42,5840.931317521998,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000346,C0000179,MTG,407249.67,0,85,100,,PREM,NE,787,794,2,23,0,77.8,270,11,1,0,0,185,33,0.349,601683.97,2021-02-19,0.6768497920926828,0.018757812039480154,0.14147983367414627,407249.67,1080.780403127333,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000348,C0000180,CC,686.97,1500,74,11,45.798,CORP,NW,666,654,1,3,0,82.74,213,12,0,0,0,0,,0.2436,,,,0.03329696813259202,0.75,1093.4850000000001,27.30730139885054,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000349,C0000181,HELC,38103.41,250000,61,5,15.241364,PREM,NW,633,638,5,21,0,8.4,270,12,0,0,0,0,,0.0932,59858.74,2020-04-12,0.636555497158811,0.035747563877380484,0.1092443977270488,144051.70500000002,562.5537558393349,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000350,C0000182,AUTO,46092.89,0,20,12,,SMB,NW,620,611,1,24,0,93.94,346,12,0,0,0,0,,0.8133,104053.22,2022-09-07,0.4429741818657798,0.03894616946407149,0,46092.89,0,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000351,C0000182,MTG,589461.08,0,34,14,,SMB,NW,620,611,1,24,0,93.94,346,12,0,0,0,0,,0.1333,504272.12,2022-10-14,1.1689345030615612,0.04658138809251191,0.535147602449249,589461.08,14694.037558661905,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000355,C0000185,CC,722.95,3000,134,5,24.098333333333336,PB,MW,794,775,1,1,0,37.36,301,12,0,0,0,0,,0.286,,,,0.017201187672940498,0.75,1861.4750000000001,24.014685617615186,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000358,C0000187,CC,15770.04,25000,78,13,63.08016000000001,RET,NE,722,697,1,20,0,69.66,15,7,5,2,2,31,2,0.7285,,,,0.045242865910701,0.75,20385.02,691.7075448352185,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000359,C0000187,CC,2833.48,7500,126,119,37.77973333333333,RET,NE,722,697,1,20,0,69.66,15,12,0,0,0,0,,0.3819,,,,0.021860733982364235,0.75,5166.74,84.71154652203043,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000360,C0000187,CC,6191.29,25000,144,68,24.76516,RET,NE,722,697,1,20,0,69.66,15,11,1,1,0,31,33,0.4692,,,,0.020155394965901446,0.75,15595.645,235.75228854223954,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000361,C0000187,PERS,35261.24,0,51,5,,RET,NE,722,697,1,20,0,69.66,15,12,0,0,0,0,,0.4169,,,,0.0231583082504738,0.5,35261.24,408.2953326069684,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000362,C0000188,MTG,126499.81,0,41,1,,SMB,NE,665,651,0,19,0,18.55,209,12,0,0,0,0,,0.1051,174300.37,2023-04-18,0.7257575528956135,0.033659952848813235,0.1806060423164908,126499.81,769.0164898295917,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000368,C0000191,CC,9971.89,10000,203,7,99.7189,SMB,SE,745,746,1,11,1,33.91,285,12,0,0,0,0,,0.7849,,,,0.028353157721638746,0.75,9985.945,212.34980518845737,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000369,C0000192,CC,988.27,5000,3,9,19.7654,SMB,W,603,591,0,9,0,43.83,232,12,0,0,0,0,,0.6371,,,,0.03865712612950261,0.75,2994.135,86.80849075781872,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000375,C0000193,MTG,693543.89,0,165,12,,SMB,SW,675,685,8,22,0,65.78,288,12,0,0,0,0,,0.6035,1063533.7,2020-05-19,0.6521127539258982,0.03242070871086247,0.12169020314071854,693543.89,2736.2266616597876,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000376,C0000194,CC,1408.73,3000,3,1,46.95766666666667,RET,SW,750,751,0,16,2,24.46,200,11,1,1,0,62,26,0.5583,,,,0.023324958971472458,0.75,2204.365,38.562542387362406,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000378,C0000195,MTG,460583.36,0,148,9,,RET,SW,531,541,0,11,2,80.88,302,12,0,0,0,0,,0.8313,668817.19,2020-06-17,0.6886535915741042,0.046373142235640305,0.15092287325928339,460583.36,3223.5160206251917,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000381,C0000196,CC,494.64,1500,118,12,32.976,PB,NW,629,630,0,16,0,33.83,184,10,2,0,0,128,10,0.3481,,,,0.03990414213518459,0.75,997.3199999999999,29.84789927569672,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000383,C0000198,LOC,1371.05,10000,11,8,13.7105,RET,SW,805,797,2,16,0,32.85,117,12,0,0,0,0,,0.2095,,,,0.018359175599242907,0.5,5685.525000000001,52.19077592444277,3,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000386,C0000199,AUTO,31629.68,0,117,8,,RET,SE,566,570,0,10,0,76.49,288,11,1,0,0,185,20,0.1071,48585.65,2020-07-24,0.6510086826048432,0.047104486806167994,0.1208069460838746,31629.68,179.9902501538754,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
A00000387,C0000200,MTG,374621.3,0,125,43,,CORP,NW,555,580,5,23,0,69.72,21,12,0,0,0,0,,0.1744,372975.13,2023-05-29,1.0044136186774706,0.05350097816506306,0.40353089494197647,374621.3,8087.810732706315,4,2024-01-31,CRM-2023-Q4-V2,2024-01-31T00:00:00
